MC-527|0|27.17|0|24.70
PB-801|0|23.85|0|20.74
PB-802|0|29.17|0|25.36
PB-803|0|29.17|0|25.36
PB-805|0|43.92|0|38.19
PB-806|0|49.04|0|42.65
PB-807|0|93.16|0|81.01
PB-813|0|39.63|0|34.46
PB-850|0|14.88|0|12.94
PB-851|0|17.27|0|15.02
PB-852|0|22.42|0|19.50
PB-853|0|26.57|0|23.11
PB-882|0|64.06|0|55.71
ML-001|0|10.98|0|9.81
ML-002|0|10.98|0|9.81
ML-003|0|10.98|0|9.81
ML-005|0|13.48|0|12.03
ML-006|0|14.01|0|12.51
ML-007|0|15.75|0|14.06
ML-008|0|17.39|0|15.53
ML-009|0|24.12|0|21.53
ML-010|0|25.23|0|22.53
ML-011|0|33.67|0|30.07
ML-012|0|46.02|0|41.09
ML-013|0|61.75|0|55.13
ML-014|0|83.36|0|74.43
ML-015|0|10.98|0|9.81
ML-017|0|10.98|0|9.81
ML-018|0|10.98|0|9.81
